academic_year,legacy,gender,campus_visit_date_exists,gpa_points,est_household_income_rank,IMP_ZIP_MILES_FROM_CAMPUS,leadsource_code,minority,IMP_SCHOOL_TYPE,IMP_ZIP_MEDIAN_INCOME_2,ACCEPTED,ACTIVE_PAID,miles_norm,gpa_norm,income_rank_norm,zip_rank_norm
2021,1,Female,0,10,6,1,---,0,IndependentNotReligious,55444,1,0,0.0,1.0,0.45454545454545453,0.30973640291974086
2021,0,Male,1,10,5,503,ICV,0,IndependentNotReligious,36013,1,0,0.11492673992673992,1.0,0.36363636363636365,0.20054955861115636
2021,0,Female,1,10,12,128,ICM,0,IndependentNotReligious,106119,1,0,0.029075091575091576,1.0,1.0,0.5944898039458083
2021,1,Female,1,9,6,134,ICV,0,IndependentNotReligious,63819,1,0,0.030448717948717948,0.9,0.45454545454545453,0.3567972758076208
2021,0,Male,1,10,8,201,ICV,0,Public,61144,1,0,0.045787545787545784,1.0,0.6363636363636364,0.34176589252701434
2021,0,Male,0,6,6,48,ISH,0,Public,57517,1,0,0.01076007326007326,0.6,0.45454545454545453,0.32138502256112295
2021,0,Female,1,10,6,89,ICV,0,IndependentNotReligious,61078,1,0,0.020146520146520148,1.0,0.45454545454545453,0.34139502475261435
2021,0,Female,0,3,4,63,ICM,0,IndependentNotReligious,58997,1,0,0.014194139194139194,0.3,0.2727272727272727,0.329701451441608
2021,0,Male,1,10,6,175,ITA,0,IndependentCatholic,31505,1,0,0.03983516483516483,1.0,0.45454545454545453,0.17521816577789515
2021,0,Female,1,4,4,64,ICV,1,Public,43510,1,0,0.014423076923076924,0.4,0.2727272727272727,0.24267676625777557
2021,1,Male,1,5,11,208,IRB,0,Public,67985,1,0,0.04739010989010989,0.5,0.9090909090909091,0.38020689926444556
2021,0,Male,0,7,6,327,ISA,1,Public,62063,1,0,0.07463369963369963,0.7,0.45454545454545453,0.3469299453250993
2021,1,Female,0,1,6,841,IRB,1,Public,59650,1,0,0.19230769230769232,0.1,0.45454545454545453,0.3333707947246869
2021,0,Male,1,10,6,106,ISA,0,Public,56989,1,0,0.02403846153846154,1.0,0.45454545454545453,0.3184180803659229
2021,0,Male,1,2,5,43,ICV,0,Public,104379,1,0,0.009615384615384616,0.2,0.36363636363636365,0.5847123808025354
2021,1,Female,1,3,11,100,IOC,0,Public,87306,1,0,0.022664835164835164,0.3,0.9090909090909091,0.4887756306156967
2021,0,Female,1,9,12,280,ICV,0,Public,84267,1,0,0.06387362637362637,0.9,1.0,0.4716988553671872
2021,0,Male,1,5,6,58,ISC,0,Public,60525,1,0,0.01304945054945055,0.5,0.45454545454545453,0.3382876023398385
2021,0,Male,0,3,6,327,IRB,0,IndependentNotReligious,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2021,0,Male,1,6,6,90,ICV,0,Public,39081,1,0,0.020375457875457876,0.6,0.45454545454545453,0.21778929091205376
2021,0,Female,1,8,6,213,ICV,0,Public,68279,1,0,0.048534798534798536,0.8,0.45454545454545453,0.3818589466231365
2021,0,Female,0,10,6,7,ISH,0,Public,46611,1,0,0.0013736263736263737,1.0,0.45454545454545453,0.260101932445873
2021,0,Male,0,0,6,148,IOC,0,Public,76398,1,0,0.03365384615384615,0.0,0.45454545454545453,0.4274813020830407
2021,0,Male,1,5,3,380,ICV,0,IndependentNotReligious,40619,1,0,0.08676739926739926,0.5,0.18181818181818182,0.22643163389731458
2021,1,Female,1,5,6,478,IRA,0,Public,100142,1,0,0.1092032967032967,0.5,0.45454545454545453,0.5609037935277954
2021,0,Male,1,4,7,45,ITA,0,Public,82954,1,0,0.010073260073260074,0.4,0.5454545454545454,0.46432083434010823
2021,0,Female,1,7,9,46,ITW,0,Public,107915,1,0,0.010302197802197802,0.7,0.7272727272727273,0.6045819027764511
2021,0,Male,1,2,11,1022,ICV,0,IndependentNotReligious,104627,1,0,0.23374542124542125,0.2,0.9090909090909091,0.5861059445608869
2021,0,Female,1,10,5,61,ISC,0,Public,50833,1,0,0.013736263736263736,1.0,0.36363636363636365,0.2838262315900675
2021,1,Male,1,2,6,392,ICV,0,IndependentNotReligious,58525,1,0,0.08951465201465202,0.2,0.45454545454545453,0.3270491849337776
2021,0,Female,1,10,6,45,ISH,0,Public,82954,1,0,0.010073260073260074,1.0,0.45454545454545453,0.46432083434010823
2021,0,Male,1,10,6,166,ISH,0,IndependentNotReligious,81994,1,0,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2021,0,Female,0,6,5,39,ISH,0,Public,43841,1,0,0.0086996336996337,0.6,0.36363636363636365,0.24453672433847864
2021,0,Female,1,9,5,69,ICV,0,IndependentNotReligious,68527,1,0,0.015567765567765568,0.9,0.36363636363636365,0.38325251038148805
2021,0,Female,0,10,6,153,IFA,0,Public,58006,1,0,0.0347985347985348,1.0,0.45454545454545453,0.3241328156169048
2021,1,Male,0,0,6,53,ISC,0,Public,58045,1,0,0.011904761904761904,0.0,0.45454545454545453,0.324351964756323
2021,0,Male,0,5,6,520,IOC,1,IndependentNotReligious,114869,1,0,0.11881868131868131,0.5,0.45454545454545453,0.6436578800973247
2021,0,Male,0,10,6,68,ISH,0,Public,43806,1,0,0.015338827838827838,1.0,0.45454545454545453,0.2443400520338726
2021,0,Female,1,4,6,93,ICM,0,Public,89708,1,0,0.021062271062271064,0.4,0.45454545454545453,0.5022729699203758
2021,0,Female,0,1,11,549,ICP,0,Public,65527,1,0,0.12545787545787546,0.1,0.9090909090909091,0.36639488427239675
2021,0,Female,0,4,6,49,ICP,1,Public,37535,1,0,0.01098901098901099,0.4,0.45454545454545453,0.20910199425716872
2021,0,Female,1,9,8,185,ISH,0,IndependentNotReligious,88492,1,0,0.04212454212454213,0.9,0.6363636363636364,0.4954400121374908
2021,0,Female,1,5,5,100,ISH,0,IndependentNotReligious,67729,1,0,0.022664835164835164,0.5,0.36363636363636365,0.37876838183646977
2021,0,Female,0,9,8,171,ISH,0,Public,78326,1,0,0.03891941391941392,0.9,0.6363636363636364,0.4383151364624834
2021,0,Female,0,10,6,327,ICP,0,Other,62063,1,0,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2021,1,Male,0,3,6,255,IRA,0,Public,45238,1,0,0.05815018315018315,0.3,0.45454545454545453,0.25238675889661216
2021,0,Female,0,4,5,60,ICM,0,Public,49608,1,0,0.013507326007326008,0.4,0.36363636363636365,0.2769427009288552
2021,0,Male,0,5,6,54,IAX,0,Public,38097,1,0,0.012133699633699634,0.5,0.45454545454545453,0.2122599895482718
2021,0,Female,1,5,6,825,ITW,0,Public,32195,1,0,0.18864468864468864,0.5,0.45454545454545453,0.17909541978298615
2021,0,Female,0,10,6,11,ISA,0,Public,43836,1,0,0.0022893772893772895,1.0,0.45454545454545453,0.2445086282949635
2021,0,Male,1,8,6,163,ICV,0,Charter,84191,1,0,0.03708791208791209,0.8,0.45454545454545453,0.4712717955057569
2021,1,Female,1,10,6,298,ICV,0,Public,51481,1,0,0.06799450549450549,1.0,0.45454545454545453,0.2874674788296312
2021,0,Female,1,10,6,73,ICP,0,Public,45061,1,0,0.016483516483516484,1.0,0.45454545454545453,0.2513921589561758
2021,0,Male,1,3,7,117,ICV,0,Public,70682,1,0,0.026556776556776556,0.3,0.5454545454545454,0.3953619051365187
2021,0,Female,0,0,6,51,IFA,0,Public,58703,1,0,0.011446886446886446,0.0,0.45454545454545453,0.32804940408291705
2021,1,Male,1,10,6,1028,ICV,0,Public,106001,1,0,0.23511904761904762,1.0,0.45454545454545453,0.5938267373188507
2021,1,Male,0,10,6,327,IFA,0,OtherIndependentReligious,62063,1,0,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2021,0,Female,0,1,8,130,ISH,1,Public,46735,1,0,0.029532967032967032,0.1,0.6363636363636364,0.26079871432504875
2021,0,Female,1,10,6,322,IFA,0,Public,42795,1,0,0.07348901098901099,1.0,0.45454545454545453,0.23865903203510883
2021,1,Male,1,1,6,912,ICV,0,IndependentNotReligious,87519,1,0,0.20856227106227107,0.1,0.45454545454545453,0.4899725220694422
2021,0,Male,0,0,6,327,ISA,1,Public,62063,1,0,0.07463369963369963,0.0,0.45454545454545453,0.3469299453250993
2021,0,Female,0,5,5,158,ISH,0,IndependentNotReligious,56190,1,0,0.03594322344322344,0.5,0.36363636363636365,0.31392833261220154
2021,0,Male,1,2,6,136,ITW,0,Public,58987,1,0,0.030906593406593408,0.2,0.45454545454545453,0.32964525935457767
2021,0,Female,0,9,6,542,ITA,0,Other,57286,1,0,0.12385531135531136,0.9,0.45454545454545453,0.3200869853507229
2021,0,Male,0,2,6,41,ICP,0,Public,84637,1,0,0.009157509157509158,0.2,0.45454545454545453,0.4737779625873085
2021,0,Female,0,10,6,144,IAX,1,Public,28861,1,0,0.03273809523809524,1.0,0.45454545454545453,0.16036097796708268
2021,0,Male,0,3,6,163,ISA,0,Public,111639,1,0,0.03708791208791209,0.3,0.45454545454545453,0.6255078359865364
2021,0,Female,0,3,6,165,IOC,0,Other,80909,1,0,0.037545787545787544,0.3,0.45454545454545453,0.452829552542411
2021,0,Female,1,10,10,168,ISH,0,Public,84270,1,0,0.038232600732600736,1.0,0.8181818181818182,0.4717157129932963
2021,0,Male,1,10,7,191,IRB,1,Public,83389,1,0,0.043498168498168496,1.0,0.5454545454545454,0.4667651901259265
2021,0,Female,1,3,8,167,ICV,1,Public,70757,1,0,0.038003663003663,0.3,0.6363636363636364,0.39578334578924595
2021,0,Female,1,5,6,102,ICV,0,Public,47818,1,0,0.023122710622710624,0.5,0.45454545454545453,0.2668843173504307
2021,0,Male,1,5,2,100,ICV,0,Public,67729,1,0,0.022664835164835164,0.5,0.09090909090909091,0.37876838183646977
2021,0,Female,1,10,2,65,IRB,0,Public,47567,1,0,0.014652014652014652,1.0,0.09090909090909091,0.2654738959659701
2021,1,Female,1,10,12,218,IRB,0,Public,73718,1,1,0.049679487179487176,1.0,1.0,0.4124218227589191
2021,0,Female,1,10,6,419,ICV,0,IndependentNotReligious,36653,1,0,0.09569597069597069,1.0,0.45454545454545453,0.20414585218109585
2021,0,Female,0,10,6,164,ICP,0,IndependentNotReligious,97596,1,0,0.037316849816849816,1.0,0.45454545454545453,0.54659728816988
2021,1,Male,0,0,6,192,IOC,0,IndependentNotReligious,81402,1,0,0.043727106227106224,0.0,0.45454545454545453,0.455599822433005
2021,0,Female,0,3,6,27,ITW,0,Public,28174,1,0,0.005952380952380952,0.3,0.45454545454545453,0.15650058158810076
2021,0,Female,0,7,6,316,ICP,0,IndependentCatholic,124953,1,0,0.07211538461538461,0.7,0.45454545454545453,0.7003219806586837
2021,0,Female,0,3,6,47,ITA,0,Public,54115,1,0,0.010531135531135532,0.3,0.45454545454545453,0.3022684745534134
2021,0,Male,0,1,6,66,ICP,1,Public,59331,1,0,0.01488095238095238,0.1,0.45454545454545453,0.33157826714842015
2021,0,Male,0,6,6,327,ISA,1,IndependentNotReligious,62063,1,0,0.07463369963369963,0.6,0.45454545454545453,0.3469299453250993
2021,0,Male,0,6,8,164,IRB,0,IndependentNotReligious,53633,1,0,0.037316849816849816,0.6,0.6363636363636364,0.2995600159585527
2021,0,Female,0,4,8,191,ISA,0,Public,83389,1,0,0.043498168498168496,0.4,0.6363636363636364,0.4667651901259265
2021,0,Female,0,7,7,58,ISH,1,Public,104764,1,0,0.01304945054945055,0.7,0.5454545454545454,0.5868757761532021
2021,0,Female,1,10,5,164,ITW,0,Public,53633,1,0,0.037316849816849816,1.0,0.36363636363636365,0.2995600159585527
2021,0,Male,0,10,5,344,IOC,0,IndependentNotReligious,48724,1,0,0.07852564102564102,1.0,0.36363636363636365,0.2719753204353763
2021,0,Female,1,10,9,45,ISC,1,Public,78388,1,0,0.010073260073260074,1.0,0.7272727272727273,0.43866352740207126
2021,0,Male,1,3,5,185,ITA,0,Public,37534,1,0,0.04212454212454213,0.3,0.36363636363636365,0.20909637504846568
2021,0,Male,1,0,6,91,ICV,0,OtherIndependentReligious,87378,1,0,0.020604395604395604,0.0,0.45454545454545453,0.4891802136423149
2021,0,Female,0,10,5,114,ISH,0,Public,56683,1,0,0.025869963369963368,1.0,0.36363636363636365,0.3166986025027956
2021,0,Male,0,2,6,327,ISA,0,Public,62063,1,0,0.07463369963369963,0.2,0.45454545454545453,0.3469299453250993
2021,0,Female,0,10,7,86,ISH,0,Public,38422,1,0,0.01945970695970696,1.0,0.5454545454545454,0.2140862323767567
2021,0,Male,1,3,9,45,ISH,0,Public,78388,1,0,0.010073260073260074,0.3,0.7272727272727273,0.43866352740207126
2021,0,Female,1,0,6,61,IAX,1,IndependentCatholic,46258,1,0,0.013736263736263736,0.0,0.45454545454545453,0.25811835177370324
2021,1,Male,1,4,6,166,IRB,0,Public,69595,1,0,0.03777472527472527,0.4,0.45454545454545453,0.38925382527632457
2021,0,Male,1,10,3,89,ISH,0,IndependentNotReligious,61078,1,0,0.020146520146520148,1.0,0.18181818181818182,0.34139502475261435
2021,0,Female,0,10,6,137,ISH,1,Public,39216,1,0,0.031135531135531136,1.0,0.45454545454545453,0.21854788408696288
2021,0,Male,0,9,6,175,ICP,0,Public,61307,1,0,0.03983516483516483,0.9,0.45454545454545453,0.34268182354560833
2021,0,Female,0,10,6,536,ISA,1,Public,33683,1,0,0.12248168498168498,1.0,0.45454545454545453,0.18745680233309545
2021,0,Female,1,3,6,175,ICV,0,Public,101941,1,0,0.03983516483516483,0.3,0.45454545454545453,0.5710127499845472
2021,0,Female,0,1,5,183,ITA,0,Public,62213,1,0,0.041666666666666664,0.1,0.36363636363636365,0.34777282663055387
2021,0,Male,1,6,5,286,ISH,0,Public,44321,1,0,0.06524725274725275,0.6,0.36363636363636365,0.24723394451593328
2021,0,Male,0,4,6,56,IFA,1,Public,48331,1,0,0.012591575091575092,0.4,0.45454545454545453,0.2697669714150853
2021,0,Female,0,10,3,315,ISH,1,Public,38853,1,0,0.07188644688644688,1.0,0.18181818181818182,0.21650811132776282
2021,0,Female,1,2,7,78,ICM,0,Public,57831,1,0,0.017628205128205128,0.2,0.5454545454545454,0.3231494540938745
2021,0,Female,0,10,5,205,ISH,0,Public,2643,1,0,0.046703296703296704,1.0,0.36363636363636365,0.013036564191030619
2021,0,Male,1,1,6,225,ICV,0,IndependentNotReligious,46650,1,0,0.05128205128205128,0.1,0.45454545454545453,0.26032108158529116
2021,0,Male,0,0,6,1019,ISC,1,Public,54458,1,0,0.23305860805860806,0.0,0.45454545454545453,0.30419586313855285
2021,0,Male,0,10,6,198,ISC,0,Public,52526,1,0,0.0451007326007326,1.0,0.45454545454545453,0.293339551924298
2021,0,Male,0,6,6,140,IPA,1,Public,37123,1,0,0.03182234432234432,0.6,0.45454545454545453,0.20678688027152017
2021,0,Female,0,5,6,85,ICP,0,Public,52092,1,0,0.019230769230769232,0.5,0.45454545454545453,0.2909008153471828
2021,0,Female,1,9,6,18,IND,0,Public,49965,1,0,0.003891941391941392,0.9,0.45454545454545453,0.27894875843583705
2021,0,Female,0,2,6,61,IFA,1,Public,28947,1,0,0.013736263736263736,0.2,0.45454545454545453,0.16084422991554329
2021,0,Female,0,5,6,327,ISA,1,Public,62063,1,0,0.07463369963369963,0.5,0.45454545454545453,0.3469299453250993
2021,0,Female,1,4,6,162,ICV,0,Public,76129,1,0,0.03685897435897436,0.4,0.45454545454545453,0.42596973494192547
2021,0,Male,1,3,6,219,ITA,0,Public,50915,1,0,0.04990842490842491,0.3,0.45454545454545453,0.284287006703716
2021,0,Male,1,0,7,54,ICA,0,IndependentNotReligious,38097,1,0,0.012133699633699634,0.0,0.5454545454545454,0.2122599895482718
2021,0,Female,0,5,6,56,ICP,1,Public,28506,1,0,0.012591575091575092,0.5,0.45454545454545453,0.15836615887750688
2021,0,Female,0,3,6,156,ICP,0,IndependentNotReligious,64942,1,0,0.035485347985347984,0.3,0.45454545454545453,0.3631076471811239
2021,0,Female,0,10,6,109,IOC,0,Public,40628,1,0,0.024725274725274724,1.0,0.45454545454545453,0.22648220677564185
2021,0,Female,0,10,11,54,IRB,0,Public,105579,1,0,0.012133699633699634,1.0,0.9090909090909091,0.591455431246172
2021,1,Male,0,3,6,411,ISA,1,Public,14946,1,0,0.09386446886446886,0.3,0.45454545454545453,0.08216968886441411
2021,0,Male,0,4,6,73,ICP,0,Public,47378,1,0,0.016483516483516484,0.4,0.45454545454545453,0.2644118655210973
2021,1,Female,1,10,8,53,ICV,0,Public,54578,1,0,0.011904761904761904,1.0,0.6363636363636364,0.30487016818291646
2021,0,Male,0,10,6,171,ICP,0,Public,78326,1,0,0.03891941391941392,1.0,0.45454545454545453,0.4383151364624834
2021,0,Female,1,3,7,1026,IOC,1,IndependentNotReligious,104012,1,0,0.23466117216117216,0.3,0.5454545454545454,0.5826501312085233
2021,0,Female,1,3,9,96,ISC,0,Public,51265,1,0,0.021749084249084248,0.3,0.7272727272727273,0.28625372974977664
2021,0,Female,1,10,6,199,ICV,0,Public,48001,1,0,0.04532967032967033,1.0,0.45454545454545453,0.2679126325430853
2021,0,Male,1,1,6,69,ICV,0,Public,68527,1,0,0.015567765567765568,0.1,0.45454545454545453,0.38325251038148805
2021,0,Female,1,10,7,80,ISH,0,Public,59118,1,0,0.018086080586080588,1.0,0.5454545454545454,0.3303813756946747
2021,1,Female,1,10,6,75,ICV,0,IndependentNotReligious,35806,1,0,0.01694139194139194,1.0,0.45454545454545453,0.19938638240962908
2021,0,Female,0,2,6,40,ISA,1,Public,46978,1,0,0.008928571428571428,0.2,0.45454545454545453,0.2621641820398851
2021,0,Male,1,1,6,174,ISA,0,IndependentNotReligious,71610,1,0,0.039606227106227104,0.1,0.45454545454545453,0.40057653081293093
2021,0,Male,0,10,1,425,ISH,0,Public,38443,1,0,0.09706959706959707,1.0,0.0,0.21420423575952036
2021,0,Female,1,5,6,229,ISC,0,Public,76855,1,0,0.0521978021978022,0.5,0.45454545454545453,0.4300492804603256
2021,0,Male,0,3,6,56,IAX,1,Public,48331,1,0,0.012591575091575092,0.3,0.45454545454545453,0.2697669714150853
2021,0,Female,1,10,1,21,ICV,0,Public,34704,1,0,0.004578754578754579,1.0,0.0,0.19319401441888953
2021,0,Male,1,4,5,134,ISH,0,IndependentNotReligious,63819,1,0,0.030448717948717948,0.4,0.36363636363636365,0.3567972758076208
2021,0,Male,1,9,6,75,ISH,0,Public,35806,1,0,0.01694139194139194,0.9,0.45454545454545453,0.19938638240962908
2021,1,Female,1,10,6,59,INV,1,Public,45739,1,0,0.013278388278388278,1.0,0.45454545454545453,0.25520198245683046
2021,0,Female,0,8,6,539,ISA,1,Public,31974,1,0,0.12316849816849818,0.8,0.45454545454545453,0.17785357465961643
2021,0,Female,0,10,7,171,ISH,0,IndependentNotReligious,101556,1,0,0.03891941391941392,1.0,0.5454545454545454,0.5688493546338804
2021,0,Male,0,5,6,125,ISA,0,Public,42225,1,0,0.028388278388278388,0.5,0.45454545454545453,0.23545608307438146
2021,0,Female,1,10,6,528,IFA,1,IndependentNotReligious,96953,1,0,0.12065018315018315,1.0,0.45454545454545453,0.5429841369738313
2021,0,Female,1,6,6,187,ITW,1,Public,80473,1,0,0.042582417582417584,0.6,0.45454545454545453,0.4503795775478897
2021,0,Female,0,5,8,41,ICM,0,IndependentNotReligious,77588,1,0,0.009157509157509158,0.5,0.6363636363636364,0.4341681604396469
2021,0,Female,1,10,6,446,ICP,0,Public,57827,1,0,0.10187728937728938,1.0,0.45454545454545453,0.32312697725906236
2021,0,Female,1,10,5,164,ICV,0,Public,92566,1,0,0.037316849816849816,1.0,0.36363636363636365,0.5183326683936368
2021,0,Male,0,1,6,149,IFA,0,Public,84534,1,0,0.03388278388278388,0.1,0.45454545454545453,0.47319918409089634
2021,0,Male,0,4,6,176,ISA,0,Public,44965,1,0,0.04006410256410257,0.4,0.45454545454545453,0.2508527149206849
2021,1,Female,1,9,6,87,ICP,0,Public,51314,1,0,0.019688644688644688,0.9,0.45454545454545453,0.28652907097622515
2021,0,Male,0,7,6,88,ISH,0,IndependentCatholic,43050,1,0,0.019917582417582416,0.7,0.45454545454545453,0.24009193025438158
2021,0,Female,0,0,6,322,ISA,0,Public,40739,1,0,0.07348901098901099,0.0,0.45454545454545453,0.22710593894167824
2021,0,Male,0,9,6,71,IOC,1,Public,58263,1,0,0.016025641025641024,0.9,0.45454545454545453,0.32557695225358363
2021,0,Male,1,2,6,499,ICP,0,Public,66428,1,0,0.11401098901098901,0.2,0.45454545454545453,0.37145779131382717
2021,0,Male,0,8,6,208,ICP,0,Public,72362,1,0,0.04739010989010989,0.8,0.45454545454545453,0.4048021757576098
2021,0,Male,0,5,6,62,ICP,0,Public,45572,1,0,0.013965201465201466,0.5,0.45454545454545453,0.25426357460342436
2021,0,Female,1,10,6,234,ISH,0,Public,50543,1,0,0.05334249084249084,1.0,0.45454545454545453,0.2821966610661887
2021,1,Female,1,10,5,161,ISH,0,IndependentNotReligious,41051,1,0,0.03663003663003663,1.0,0.36363636363636365,0.22885913205702374
2021,0,Female,0,2,6,58,IAX,0,Public,29410,1,0,0.01304945054945055,0.2,0.45454545454545453,0.1634459235450464
2021,0,Male,0,1,6,59,IAX,1,Public,45739,1,0,0.013278388278388278,0.1,0.45454545454545453,0.25520198245683046
2021,0,Female,1,3,6,94,ICM,0,Public,46882,1,0,0.021291208791208792,0.3,0.45454545454545453,0.26162473800439423
2021,0,Male,0,3,6,167,ICP,0,IndependentCatholic,70757,1,0,0.038003663003663,0.3,0.45454545454545453,0.39578334578924595
2021,0,Female,0,9,6,27,ISA,0,Public,51985,1,0,0.005952380952380952,0.9,0.45454545454545453,0.2902995600159586
2021,0,Male,1,1,6,930,ITA,0,IndependentNotReligious,132759,1,0,0.21268315018315018,0.1,0.45454545454545453,0.7441855237945393
2021,0,Female,0,5,6,223,ISH,0,Public,53942,1,0,0.050824175824175824,0.5,0.45454545454545453,0.3012963514477891
2021,0,Male,0,0,6,49,ISA,0,Other,37535,1,0,0.01098901098901099,0.0,0.45454545454545453,0.20910199425716872
2021,0,Male,1,10,12,730,ITA,0,Public,71516,1,0,0.16689560439560439,1.0,1.0,0.40004832519484607
2021,0,Male,1,10,11,164,IRB,0,Public,92566,1,0,0.037316849816849816,1.0,0.9090909090909091,0.5183326683936368
2021,0,Female,1,10,6,39,ICM,0,Public,51547,1,0,0.0086996336996337,1.0,0.45454545454545453,0.28783834660403124
2021,0,Female,1,10,6,129,ICM,0,Public,52879,1,0,0.029304029304029304,1.0,0.45454545454545453,0.29532313259646775
2021,1,Male,0,2,6,39,ICM,0,Public,64961,1,0,0.0086996336996337,0.2,0.45454545454545453,0.36321441214648154
2021,0,Female,0,6,2,68,ISH,0,Public,46029,1,0,0.015338827838827838,0.6,0.09090909090909091,0.25683155298070925
2021,0,Female,0,10,6,149,ICP,0,Public,67154,1,0,0.03388278388278388,1.0,0.45454545454545453,0.3755373368322273
2021,0,Male,1,8,6,321,ISA,0,Public,63590,1,0,0.07326007326007326,0.8,0.45454545454545453,0.3555104770146268
2021,0,Female,1,3,6,167,ICV,0,Public,55840,1,0,0.038003663003663,0.3,0.45454545454545453,0.3119616095661409
2021,1,Male,0,4,6,160,ICP,0,Public,87216,1,0,0.036401098901098904,0.4,0.45454545454545453,0.48826990183242397
2021,0,Female,1,7,6,25,ISA,0,Public,43967,1,0,0.005494505494505495,0.7,0.45454545454545453,0.2452447446350605
2021,0,Male,0,1,6,39,ISA,0,Public,64961,1,0,0.0086996336996337,0.1,0.45454545454545453,0.36321441214648154
2021,0,Male,1,10,6,56,ICP,0,Public,66148,1,0,0.012591575091575092,1.0,0.45454545454545453,0.36988441287697865
2021,0,Female,1,10,5,106,ISH,0,Public,56989,1,0,0.02403846153846154,1.0,0.36363636363636365,0.3184180803659229
2021,0,Female,0,10,6,469,ICP,0,IndependentNotReligious,46835,1,0,0.10714285714285714,1.0,0.45454545454545453,0.2613606351953518
